,date,supplier_name,scrap_code,value,weight
5545,2020-08-26,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,192.192,2184
5546,2020-06-04,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,213.56,2248
5547,2020-08-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,198.704,2258
5548,2020-09-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,229.52,2416
5549,2020-09-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,253.68,2416
5550,2020-08-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,216.656,2462
5551,2020-08-28,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,219.296,2492
5552,2020-08-21,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,220.528,2506
5553,2020-09-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,294.17,2558
5554,2020-06-18,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,225.456,2562
5555,2020-11-19,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,270.69,2578
5556,2020-12-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,245.29,2582
5557,2020-12-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,296.93,2582
5558,2020-10-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,271.53,2586
5559,2020-11-17,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,271.53,2586
5560,2020-09-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,246.81,2598
5561,2020-09-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,272.79,2598
5562,2020-12-11,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,273.0,2600
5563,2020-03-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,229.68,2610
5564,2020-11-05,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,274.26,2612
5565,2020-11-09,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,248.52,2616
5566,2020-06-15,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,230.912,2624
5567,2020-06-15,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,249.28,2624
5568,2020-07-27,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,249.28,2624
5569,2020-11-27,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,249.28,2624
5570,2020-06-15,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,275.52,2624
5571,2020-08-06,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,231.44,2630
5572,2020-06-25,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,249.85,2630
5573,2020-10-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.04,2632
5574,2020-12-07,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.23,2634
5575,2020-08-03,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.23,2634
5576,2020-12-07,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,276.57,2634
5577,2020-09-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,276.57,2634
5578,2020-08-03,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,276.57,2634
5579,2020-12-07,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,302.91,2634
5580,2020-05-20,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.42,2636
5581,2020-06-17,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.8,2640
5582,2020-12-10,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.99,2642
5583,2020-10-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,250.99,2642
5584,2020-08-11,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,232.672,2644
5585,2020-05-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,251.18,2644
5586,2020-07-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,251.18,2644
5587,2020-10-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,251.56,2648
5588,2020-11-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,251.94,2652
5589,2020-07-20,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,252.13,2654
5590,2020-11-06,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,252.7,2660
5591,2020-06-03,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,234.256,2662
5592,2020-07-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,234.256,2662
5593,2020-07-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,252.89,2662
5594,2020-10-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,279.51,2662
5595,2020-07-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,279.51,2662
5596,2020-05-29,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,234.608,2666
5597,2020-11-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,253.46,2668
5598,2020-09-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,253.46,2668
5599,2020-07-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,253.65,2670
5600,2020-06-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,235.136,2672
5601,2020-06-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,253.84,2672
5602,2020-06-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,253.84,2672
5603,2020-06-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,280.56,2672
5604,2020-11-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,254.03,2674
5605,2020-11-10,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,254.03,2674
5606,2020-11-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,254.22,2676
5607,2020-11-02,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,280.98,2676
5608,2020-07-06,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,254.41,2678
5609,2020-12-15,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,281.19,2678
5610,2020-07-13,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,281.19,2678
5611,2020-09-29,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,281.19,2678
5612,2020-06-26,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,254.6,2680
5613,2020-11-13,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,281.4,2680
5614,2020-05-26,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,308.43,2682
5615,2020-11-04,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,254.98,2684
5616,2020-06-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,236.368,2686
5617,2020-06-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,255.17,2686
5618,2020-06-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,282.03,2686
5619,2020-05-26,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50002,308.89,2686
5620,2020-06-01,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,255.36,2688
5621,2020-12-18,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,282.45,2690
5622,2020-11-25,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,255.74,2692
5623,2020-03-19,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,282.66,2692
5624,2020-07-10,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,255.93,2694
5625,2020-07-02,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,256.12,2696
5626,2020-07-08,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,256.12,2696
5627,2020-05-25,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,256.31,2698
5628,2020-10-20,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,283.29,2698
5629,2020-11-26,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,256.88,2704
5630,2020-10-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,257.26,2708
5631,2020-12-02,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,257.26,2708
5632,2020-06-05,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,239.184,2718
5633,2020-10-09,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,258.21,2718
5634,2020-10-19,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,258.97,2726
5635,2020-06-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,259.35,2730
5636,2020-06-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,286.65,2730
5637,2020-10-27,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,260.49,2742
5638,2020-11-03,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,260.68,2744
5639,2020-12-21,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,260.87,2746
5640,2020-05-21,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50008,243.584,2768
5641,2020-07-28,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,262.96,2768
5642,2020-09-09,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,304.29,2898
5643,2020-05-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,356.535,3753
5644,2020-05-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,394.065,3753
5645,2020-11-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,414.12,3944
5646,2020-06-25,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,414.225,3945
5647,2020-12-10,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,416.115,3963
5648,2020-10-07,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,416.43,3966
5649,2020-06-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,379.905,3999
5650,2020-06-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,419.895,3999
5651,2020-09-28,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,419.895,3999
5652,2020-07-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,420.525,4005
5653,2020-06-29,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,380.76,4008
5654,2020-06-29,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,420.84,4008
5655,2020-07-06,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,421.785,4017
5656,2020-06-11,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50007,381.9,4020
5657,2020-06-11,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,422.1,4020
5658,2020-11-04,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,422.73,4026
5659,2020-07-10,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,424.305,4041
5660,2020-07-02,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,424.62,4044
5661,2020-07-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,435.015,4143
5662,2020-07-28,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,435.96,4152
5663,2020-06-04,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,472.08,4496
5664,2020-09-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,555.68,4832
5665,2020-09-23,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,537.18,5116
5666,2020-06-18,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,538.02,5124
5667,2020-12-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,542.22,5164
5668,2020-09-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,597.54,5196
5669,2020-10-02,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,599.84,5216
5670,2020-03-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,548.1,5220
5671,2020-11-09,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,549.36,5232
5672,2020-07-27,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,551.04,5248
5673,2020-11-27,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,551.04,5248
5674,2020-10-13,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,551.04,5248
5675,2020-09-17,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,604.44,5256
5676,2020-10-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,552.72,5264
5677,2020-12-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,553.14,5268
5678,2020-06-17,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,554.4,5280
5679,2020-10-12,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,554.82,5284
5680,2020-12-10,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,607.66,5284
5681,2020-05-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,555.24,5288
5682,2020-07-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,555.24,5288
5683,2020-10-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,556.08,5296
5684,2020-09-14,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,609.04,5296
5685,2020-06-09,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,556.5,5300
5686,2020-11-16,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,556.92,5304
5687,2020-06-19,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,557.34,5308
5688,2020-07-20,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,557.34,5308
5689,2020-06-22,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,557.76,5312
5690,2020-11-20,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,557.76,5312
5691,2020-11-06,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,558.6,5320
5692,2020-06-03,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,559.02,5324
5693,2020-05-29,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,559.86,5332
5694,2020-11-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,560.28,5336
5695,2020-09-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,560.28,5336
5696,2020-09-30,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50010,613.64,5336
5697,2020-06-24,ΚΥΡΤΣΟΣ ΧΡ. ΚΥΡΙΑΚΟΣ (ΤΟΜΕΑΣ ΣΙΔΗΡΟ,50003,561.12,5344
